Project,Bug,barinel_Top-1,barinel_Top-3,barinel_Top-5,barinel_EXAM,barinel_MFR,barinel_MAR,dstar_Top-1,dstar_Top-3,dstar_Top-5,dstar_EXAM,dstar_MFR,dstar_MAR,jaccard_Top-1,jaccard_Top-3,jaccard_Top-5,jaccard_EXAM,jaccard_MFR,jaccard_MAR,meco_Top-1,meco_Top-3,meco_Top-5,meco_EXAM,meco_MFR,meco_MAR,ochiai_Top-1,ochiai_Top-3,ochiai_Top-5,ochiai_EXAM,ochiai_MFR,ochiai_MAR,ochiai2_Top-1,ochiai2_Top-3,ochiai2_Top-5,ochiai2_EXAM,ochiai2_MFR,ochiai2_MAR,opt_Top-1,opt_Top-3,opt_Top-5,opt_EXAM,opt_MFR,opt_MAR,tarantula_Top-1,tarantula_Top-3,tarantula_Top-5,tarantula_EXAM,tarantula_MFR,tarantula_MAR,sgf_1_Top-1,sgf_1_Top-3,sgf_1_Top-5,sgf_1_EXAM,sgf_1_MFR,sgf_1_MAR,sgf_2_Top-1,sgf_2_Top-3,sgf_2_Top-5,sgf_2_EXAM,sgf_2_MFR,sgf_2_MAR,fo1_Top-1,fo1_Top-3,fo1_Top-5,fo1_EXAM,fo1_MFR,fo1_MAR,fo2_Top-1,fo2_Top-3,fo2_Top-5,fo2_EXAM,fo2_MFR,fo2_MAR,fo7_Top-1,fo7_Top-3,fo7_Top-5,fo7_EXAM,fo7_MFR,fo7_MAR,fo8_Top-1,fo8_Top-3,fo8_Top-5,fo8_EXAM,fo8_MFR,fo8_MAR,fo17_Top-1,fo17_Top-3,fo17_Top-5,fo17_EXAM,fo17_MFR,fo17_MAR
Mockito,21,0.0,1.0,1.0,0.0030959752321981426,2.0,3.0,0.0,1.0,1.0,0.0030959752321981426,2.0,3.0,0.0,1.0,1.0,0.0030959752321981426,2.0,3.0,0.0,1.0,1.0,0.0030959752321981426,2.0,3.0,0.0,1.0,1.0,0.0030959752321981426,2.0,3.0,0.0,1.0,1.0,0.0030959752321981426,2.0,3.0,0.0,0.0,0.0,0.08978328173374613,10.0,11.0,0.0,1.0,1.0,0.0030959752321981426,2.0,3.0,0.0,1.0,1.0,0.0030959752321981426,2.0,3.0,0.0,1.0,1.0,0.0030959752321981426,2.0,3.0,0.0,1.0,1.0,0.6749226006191951,3.0,4.0,0.0,1.0,1.0,0.003355704697986577,2.0,4.0,0.0,1.0,1.0,0.6749226006191951,3.0,4.0,0.0,1.0,1.0,0.003355704697986577,2.0,3.0,0.0,1.0,1.0,0.0030959752321981426,2.0,7.0
Mockito,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mockito,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,1,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.5,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.5,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.3038251366120219,5.0,5.5
Time,2,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.3270893371757925,4.0,13.333333333333334
Time,3,1.0,1.0,1.0,0.0,1.0,74.1,1.0,1.0,1.0,0.0,1.0,75.6,1.0,1.0,1.0,0.0,1.0,74.4,1.0,1.0,1.0,0.0,1.0,76.4,1.0,1.0,1.0,0.0,1.0,75.0,1.0,1.0,1.0,0.0,1.0,75.0,1.0,1.0,1.0,0.0,1.0,164.4,1.0,1.0,1.0,0.0,1.0,74.4,1.0,1.0,1.0,0.0,1.0,75.0,1.0,1.0,1.0,0.0,1.0,134.9,1.0,1.0,1.0,0.0,1.0,1.6,1.0,1.0,1.0,0.0,1.0,72.6,1.0,1.0,1.0,0.0,1.0,1.6,1.0,1.0,1.0,0.0,1.0,72.1,1.0,1.0,1.0,0.0,1.0,3.9
Time,4,0.0,1.0,1.0,0.0011940298507462687,2.0,2.0,0.0,1.0,1.0,0.0005970149253731343,2.0,2.0,0.0,1.0,1.0,0.0011940298507462687,2.0,2.0,0.0,1.0,1.0,0.0005970149253731343,2.0,2.0,0.0,1.0,1.0,0.0011940298507462687,2.0,2.0,0.0,1.0,1.0,0.0011940298507462687,2.0,2.0,0.0,1.0,1.0,0.0011940298507462687,2.0,2.0,0.0,1.0,1.0,0.0011940298507462687,2.0,2.0,0.0,1.0,1.0,0.0011940298507462687,2.0,2.0,0.0,1.0,1.0,0.0011940298507462687,2.0,2.0,0.0,1.0,1.0,0.7486567164179104,2.0,2.0,0.0,1.0,1.0,0.0013540961408259986,2.0,2.0,0.0,1.0,1.0,0.7486567164179104,3.0,3.0,0.0,1.0,1.0,0.0013540961408259986,2.0,2.0,0.0,0.0,0.0,0.5307462686567164,27.0,27.0
Time,5,0.0,1.0,1.0,0.00099601593625498,2.0,2.0,0.0,1.0,1.0,0.00099601593625498,2.0,2.0,0.0,1.0,1.0,0.00099601593625498,2.0,2.0,0.0,1.0,1.0,0.00099601593625498,2.0,2.0,0.0,1.0,1.0,0.00099601593625498,2.0,2.0,0.0,1.0,1.0,0.00099601593625498,2.0,2.0,0.0,1.0,1.0,0.00099601593625498,2.0,2.0,0.0,1.0,1.0,0.00099601593625498,2.0,2.0,0.0,1.0,1.0,0.00099601593625498,2.0,2.0,0.0,1.0,1.0,0.00099601593625498,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0011402508551881414,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0011402508551881414,2.0,2.0,0.0,0.0,0.0,0.3426294820717131,8.0,8.0
Time,6,0.0,0.0,0.0,0.010228166797797011,9.0,23.5,0.0,0.0,0.0,0.007867820613690008,6.0,19.5,0.0,0.0,0.0,0.00944138473642801,8.0,21.5,0.0,1.0,1.0,0.0015735641227380016,3.0,25.5,0.0,0.0,0.0,0.007867820613690008,6.0,19.5,0.0,0.0,0.0,0.007867820613690008,6.0,19.5,0.0,0.0,0.0,0.013375295043273014,8.0,62.0,0.0,0.0,0.0,0.00944138473642801,8.0,21.5,0.0,0.0,0.0,0.007867820613690008,6.0,19.5,0.0,0.0,0.0,0.006294256490952006,9.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.009009009009009009,6.0,43.5,0.0,0.0,1.0,0.00944138473642801,4.0,4.0,0.0,0.0,0.0,0.009009009009009009,6.0,43.5,0.0,0.0,0.0,0.4146341463414634,15.0,16.0
Time,7,0.0,1.0,1.0,0.0012738853503184713,3.0,3.0,0.0,1.0,1.0,0.0006369426751592356,2.0,2.0,0.0,1.0,1.0,0.0012738853503184713,3.0,3.0,0.0,1.0,1.0,0.0006369426751592356,2.0,2.0,0.0,1.0,1.0,0.0012738853503184713,3.0,3.0,0.0,1.0,1.0,0.0012738853503184713,3.0,3.0,0.0,1.0,1.0,0.0012738853503184713,3.0,3.0,0.0,1.0,1.0,0.0012738853503184713,3.0,3.0,0.0,1.0,1.0,0.0012738853503184713,3.0,3.0,0.0,1.0,1.0,0.0012738853503184713,3.0,3.0,0.0,0.0,1.0,0.7063694267515923,4.0,4.0,0.0,1.0,1.0,0.0014545454545454545,3.0,3.0,0.0,0.0,1.0,0.7063694267515923,4.0,4.0,0.0,1.0,1.0,0.0014545454545454545,3.0,3.0,0.0,0.0,0.0,0.5273885350318471,20.0,20.0
Time,8,0.0,1.0,1.0,0.006993006993006993,2.0,2.0,0.0,1.0,1.0,0.006993006993006993,2.0,2.0,0.0,1.0,1.0,0.006993006993006993,2.0,2.0,0.0,1.0,1.0,0.006993006993006993,2.0,2.0,0.0,1.0,1.0,0.006993006993006993,2.0,2.0,0.0,1.0,1.0,0.006993006993006993,2.0,2.0,0.0,1.0,1.0,0.006993006993006993,2.0,2.0,0.0,1.0,1.0,0.006993006993006993,2.0,2.0,0.0,1.0,1.0,0.006993006993006993,2.0,2.0,0.0,1.0,1.0,0.006993006993006993,2.0,2.0,0.0,1.0,1.0,0.8933566433566433,3.0,3.0,0.0,1.0,1.0,0.007936507936507936,2.0,2.0,0.0,1.0,1.0,0.8933566433566433,3.0,3.0,0.0,1.0,1.0,0.007936507936507936,2.0,2.0,0.0,0.0,0.0,0.5559440559440559,35.0,35.0
Time,9,0.0,1.0,1.0,0.006993006993006993,2.0,12.666666666666666,0.0,1.0,1.0,0.006993006993006993,2.0,12.666666666666666,0.0,1.0,1.0,0.006993006993006993,2.0,12.666666666666666,0.0,1.0,1.0,0.006993006993006993,2.0,12.666666666666666,0.0,1.0,1.0,0.006993006993006993,2.0,12.666666666666666,0.0,1.0,1.0,0.006993006993006993,2.0,12.666666666666666,0.0,1.0,1.0,0.006993006993006993,2.0,12.666666666666666,0.0,1.0,1.0,0.006993006993006993,2.0,12.666666666666666,0.0,1.0,1.0,0.006993006993006993,2.0,12.666666666666666,0.0,1.0,1.0,0.006993006993006993,2.0,12.666666666666666,0.0,1.0,1.0,0.8933566433566433,3.0,5.0,0.0,1.0,1.0,0.007936507936507936,2.0,4.666666666666667,0.0,1.0,1.0,0.8933566433566433,3.0,5.0,0.0,1.0,1.0,0.007936507936507936,2.0,4.666666666666667,0.0,0.0,0.0,0.5559440559440559,35.0,43.666666666666664
Time,10,0.0,0.0,1.0,0.0033783783783783786,4.0,4.0,0.0,1.0,1.0,0.0006756756756756757,2.0,2.0,0.0,1.0,1.0,0.002702702702702703,3.0,3.0,0.0,1.0,1.0,0.0006756756756756757,2.0,2.0,0.0,1.0,1.0,0.0006756756756756757,2.0,2.0,0.0,1.0,1.0,0.002027027027027027,3.0,3.0,0.0,1.0,1.0,0.0006756756756756757,2.0,2.0,0.0,0.0,1.0,0.0033783783783783786,4.0,4.0,0.0,1.0,1.0,0.0006756756756756757,2.0,2.0,0.0,1.0,1.0,0.0006756756756756757,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0007524454477050414,2.0,2.0,0.0,1.0,1.0,0.031081081081081083,2.0,2.0,0.0,1.0,1.0,0.002257336343115124,3.0,3.0,0.0,0.0,0.0,0.33716216216216216,8.0,8.0
Time,11,0.0,1.0,1.0,0.0028735632183908046,3.0,3.0,0.0,1.0,1.0,0.0009578544061302681,2.0,2.0,0.0,1.0,1.0,0.0028735632183908046,3.0,3.0,0.0,1.0,1.0,0.0009578544061302681,2.0,2.0,0.0,1.0,1.0,0.0028735632183908046,3.0,3.0,0.0,1.0,1.0,0.0028735632183908046,3.0,3.0,0.0,1.0,1.0,0.0028735632183908046,3.0,3.0,0.0,1.0,1.0,0.0028735632183908046,3.0,3.0,0.0,1.0,1.0,0.0028735632183908046,3.0,3.0,0.0,1.0,1.0,0.0028735632183908046,3.0,3.0,0.0,0.0,1.0,0.7126436781609196,4.0,4.0,0.0,1.0,1.0,0.0032858707557502738,3.0,3.0,0.0,0.0,1.0,0.7126436781609196,4.0,4.0,0.0,1.0,1.0,0.0032858707557502738,3.0,3.0,0.0,0.0,1.0,0.13697318007662834,4.0,4.0
Time,12,1.0,1.0,1.0,0.0,1.0,2.5,0.0,0.0,0.0,0.004891684136967156,6.0,7.5,0.0,1.0,1.0,0.0020964360587002098,3.0,5.0,0.0,0.0,0.0,0.009783368273934312,12.0,12.5,0.0,1.0,1.0,0.0020964360587002098,3.0,5.0,0.0,1.0,1.0,0.0020964360587002098,3.0,5.0,0.0,0.0,0.0,0.2893081761006289,179.0,179.5,1.0,1.0,1.0,0.0,1.0,2.5,0.0,1.0,1.0,0.0020964360587002098,3.0,5.0,0.0,0.0,0.0,0.12089447938504543,114.0,114.5,0.0,1.0,1.0,0.7281621243885394,2.0,2.5,0.0,1.0,1.0,0.0024232633279483036,3.0,5.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.002795248078266946,4.0,6.5
Time,13,0.0,0.0,0.0,0.016408386508659983,18.0,18.5,0.0,0.0,0.0,0.016408386508659983,18.0,18.5,0.0,0.0,0.0,0.016408386508659983,18.0,18.5,0.0,0.0,0.0,0.016408386508659983,18.0,18.5,0.0,0.0,0.0,0.016408386508659983,18.0,18.5,0.0,0.0,0.0,0.016408386508659983,18.0,18.5,0.0,0.0,0.0,0.01731996353691887,18.0,18.5,0.0,0.0,0.0,0.016408386508659983,18.0,18.5,0.0,0.0,0.0,0.016408386508659983,18.0,18.5,0.0,0.0,0.0,0.016408386508659983,18.0,18.5,1.0,1.0,1.0,0.5004557885141294,1.0,8.0,0.0,0.0,0.0,0.01964839710444674,18.0,18.5,0.0,1.0,1.0,0.5013673655423884,2.0,8.5,0.0,0.0,0.0,0.01964839710444674,18.0,18.5,0.0,1.0,1.0,0.16773017319963537,3.0,41.5
Time,14,0.0,0.0,1.0,0.003219575016097875,4.0,4.0,0.0,1.0,1.0,0.000643915003219575,2.0,2.0,0.0,1.0,1.0,0.000643915003219575,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.000643915003219575,2.0,2.0,0.0,1.0,1.0,0.000643915003219575,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.000643915003219575,2.0,2.0,0.0,1.0,1.0,0.000643915003219575,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0007358351729212656,2.0,2.0,0.0,1.0,1.0,0.2498390212491951,2.0,2.0,0.0,1.0,1.0,0.0007358351729212656,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
Time,15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7272727272727273,6.0,6.0
Time,16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6841768097373478,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6841768097373478,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Time,17,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7188434695912264,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7188434695912264,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Time,18,0.0,1.0,1.0,0.0009250693802035153,2.0,2.0,0.0,1.0,1.0,0.0009250693802035153,2.0,2.0,0.0,1.0,1.0,0.0009250693802035153,2.0,2.0,0.0,1.0,1.0,0.0009250693802035153,2.0,2.0,0.0,1.0,1.0,0.0009250693802035153,2.0,2.0,0.0,1.0,1.0,0.0009250693802035153,2.0,2.0,0.0,0.0,0.0,0.05087881591119334,21.0,21.0,0.0,1.0,1.0,0.0009250693802035153,2.0,2.0,0.0,1.0,1.0,0.0009250693802035153,2.0,2.0,0.0,1.0,1.0,0.0009250693802035153,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0010672358591248667,2.0,2.0,0.0,1.0,1.0,0.24976873265494912,2.0,2.0,0.0,1.0,1.0,0.0010672358591248667,2.0,2.0,0.0,0.0,0.0,0.4884366327474561,18.0,18.0
Time,19,0.0,0.0,0.0,0.0378726833199033,39.0,39.0,0.0,0.0,0.0,0.0378726833199033,39.0,39.0,0.0,0.0,0.0,0.0378726833199033,39.0,39.0,0.0,0.0,0.0,0.0378726833199033,39.0,39.0,0.0,0.0,0.0,0.0378726833199033,39.0,39.0,0.0,0.0,0.0,0.0378726833199033,39.0,39.0,0.0,0.0,0.0,0.07413376309427881,53.0,53.0,0.0,0.0,0.0,0.0378726833199033,39.0,39.0,0.0,0.0,0.0,0.0378726833199033,39.0,39.0,0.0,0.0,0.0,0.0378726833199033,39.0,39.0,0.0,0.0,0.0,0.8775181305398871,67.0,67.0,0.0,0.0,0.0,0.2441016333938294,92.0,92.0,0.0,0.0,0.0,0.8775181305398871,67.0,67.0,0.0,0.0,0.0,0.2441016333938294,92.0,92.0,0.0,0.0,0.0,0.8863819500402901,230.0,230.0
Time,20,0.0,1.0,1.0,0.0016339869281045752,2.0,2.0,0.0,1.0,1.0,0.0016339869281045752,2.0,2.0,0.0,1.0,1.0,0.0016339869281045752,2.0,2.0,0.0,1.0,1.0,0.0024509803921568627,2.0,2.0,0.0,1.0,1.0,0.0016339869281045752,2.0,2.0,0.0,1.0,1.0,0.0016339869281045752,2.0,2.0,0.0,0.0,0.0,0.04084967320261438,17.0,17.0,0.0,1.0,1.0,0.0016339869281045752,2.0,2.0,0.0,1.0,1.0,0.0016339869281045752,2.0,2.0,0.0,1.0,1.0,0.0024509803921568627,2.0,2.0,0.0,1.0,1.0,0.7320261437908496,3.0,3.0,0.0,1.0,1.0,0.0018570102135561746,2.0,2.0,0.0,1.0,1.0,0.7320261437908496,3.0,3.0,0.0,1.0,1.0,0.0018570102135561746,2.0,2.0,0.0,0.0,0.0,0.36356209150326796,8.0,8.0
Time,22,0.0,0.0,0.0,0.015108593012275733,13.0,14.5,0.0,0.0,0.0,0.27101038715769593,103.0,105.5,0.0,0.0,0.0,0.0056657223796034,7.0,12.5,0.0,0.0,1.0,0.003777148253068933,5.0,6.5,0.0,0.0,0.0,0.2776203966005666,106.0,108.0,0.0,0.0,0.0,0.03210576015108593,26.0,35.5,0.0,0.0,0.0,0.28611898016997167,117.0,118.5,0.0,0.0,0.0,0.015108593012275733,13.0,15.0,0.0,0.0,0.0,0.2776203966005666,106.0,108.0,0.0,0.0,0.0,0.24457034938621341,105.0,107.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3157894736842105,106.0,109.0,0.0,1.0,1.0,0.0009442870632672333,2.0,2.0,0.0,0.0,0.0,0.31686358754027927,107.0,110.0,0.0,0.0,0.0,0.32011331444759206,52.0,57.0
Time,23,0.0,0.0,0.0,0.23722627737226276,18.0,18.0,0.0,0.0,0.0,0.040145985401459854,7.0,7.0,0.0,0.0,0.0,0.06204379562043796,11.0,11.0,0.0,0.0,0.0,0.23722627737226276,18.0,18.0,0.0,0.0,0.0,0.040145985401459854,7.0,7.0,0.0,0.0,0.0,0.072992700729927,13.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06204379562043796,11.0,11.0,0.0,0.0,0.0,0.040145985401459854,7.0,7.0,0.0,0.0,0.0,0.072992700729927,13.0,13.0,0.0,0.0,0.0,0.927007299270073,13.0,13.0,0.0,0.0,1.0,0.14847161572052403,5.0,5.0,0.0,0.0,0.0,0.9343065693430657,13.0,13.0,0.0,0.0,1.0,0.14847161572052403,5.0,5.0,0.0,0.0,1.0,0.12043795620437957,5.0,5.0
Time,24,0.0,0.0,0.0,0.0710093896713615,95.0,95.0,0.0,0.0,0.0,0.0029342723004694834,6.0,6.0,0.0,0.0,0.0,0.017605633802816902,27.0,27.0,0.0,0.0,1.0,0.0029342723004694834,5.0,5.0,0.0,0.0,0.0,0.004694835680751174,9.0,9.0,0.0,0.0,0.0,0.004694835680751174,9.0,9.0,0.0,0.0,0.0,0.028169014084507043,16.0,16.0,0.0,0.0,0.0,0.020539906103286387,31.0,31.0,0.0,0.0,0.0,0.004694835680751174,9.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.028801071667782986,13.0,13.0,0.0,1.0,1.0,0.0005868544600938967,2.0,2.0,0.0,0.0,0.0,0.03415941058271936,21.0,21.0,0.0,0.0,0.0,0.02464788732394366,13.0,13.0
Time,25,0.0,0.0,0.0,0.08780487804878048,87.0,87.0,0.0,0.0,0.0,0.05203252032520325,52.0,52.0,0.0,0.0,0.0,0.06910569105691057,69.0,69.0,0.0,0.0,0.0,0.08699186991869919,86.0,86.0,0.0,0.0,0.0,0.05203252032520325,52.0,52.0,0.0,0.0,0.0,0.052845528455284556,53.0,53.0,0.0,0.0,0.0,0.07154471544715447,50.0,50.0,0.0,0.0,0.0,0.07073170731707316,70.0,70.0,0.0,0.0,0.0,0.05203252032520325,52.0,52.0,0.0,0.0,0.0,0.03902439024390244,40.0,40.0,0.0,0.0,0.0,0.9357723577235773,160.0,160.0,0.0,0.0,0.0,0.2612282309807516,104.0,104.0,0.0,0.0,0.0,0.9357723577235773,160.0,160.0,0.0,0.0,0.0,0.2612282309807516,104.0,104.0,0.0,0.0,0.0,0.23170731707317074,104.0,104.0
Time,26,0.0,0.0,0.0,0.1107217939733707,114.0,262.0,0.0,0.0,0.0,0.3118430273300631,224.0,283.2,0.0,0.0,0.0,0.1730903994393833,182.0,272.4,0.0,0.0,0.0,0.13875262789067974,149.0,269.0,0.0,0.0,0.0,0.314646110721794,228.0,284.8,0.0,0.0,0.0,0.15557112824106517,166.0,272.4,0.0,0.0,0.0,0.2922214435879467,203.0,310.8,0.0,0.0,0.0,0.17589348283111422,179.0,267.8,0.0,0.0,0.0,0.314646110721794,228.0,284.8,0.0,0.0,0.0,0.13524877365101612,143.0,267.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.35215686274509805,225.0,281.8,0.0,0.0,0.0,0.00700770847932726,6.0,6.0,0.0,0.0,0.0,0.35294117647058826,226.0,282.0,0.0,0.0,0.0,0.5522074281709881,160.0,205.8
Math,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.012269938650306749,2.0,2.0,0.0,1.0,1.0,0.012269938650306749,2.0,2.0,0.0,0.0,0.0,0.03680981595092025,6.0,6.0,0.0,1.0,1.0,0.012269938650306749,2.0,2.0,0.0,1.0,1.0,0.012269938650306749,2.0,2.0,0.0,0.0,0.0,0.06748466257668712,10.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.012269938650306749,2.0,2.0,0.0,0.0,0.0,0.05521472392638037,8.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.013888888888888888,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.012269938650306749,2.0,2.0
