Project,Bug,barinel_Top-1,barinel_Top-3,barinel_Top-5,barinel_EXAM,barinel_MFR,barinel_MAR,dstar_Top-1,dstar_Top-3,dstar_Top-5,dstar_EXAM,dstar_MFR,dstar_MAR,jaccard_Top-1,jaccard_Top-3,jaccard_Top-5,jaccard_EXAM,jaccard_MFR,jaccard_MAR,meco_Top-1,meco_Top-3,meco_Top-5,meco_EXAM,meco_MFR,meco_MAR,ochiai_Top-1,ochiai_Top-3,ochiai_Top-5,ochiai_EXAM,ochiai_MFR,ochiai_MAR,ochiai2_Top-1,ochiai2_Top-3,ochiai2_Top-5,ochiai2_EXAM,ochiai2_MFR,ochiai2_MAR,opt_Top-1,opt_Top-3,opt_Top-5,opt_EXAM,opt_MFR,opt_MAR,tarantula_Top-1,tarantula_Top-3,tarantula_Top-5,tarantula_EXAM,tarantula_MFR,tarantula_MAR,sgf_1_Top-1,sgf_1_Top-3,sgf_1_Top-5,sgf_1_EXAM,sgf_1_MFR,sgf_1_MAR,sgf_2_Top-1,sgf_2_Top-3,sgf_2_Top-5,sgf_2_EXAM,sgf_2_MFR,sgf_2_MAR,fo1_Top-1,fo1_Top-3,fo1_Top-5,fo1_EXAM,fo1_MFR,fo1_MAR,fo2_Top-1,fo2_Top-3,fo2_Top-5,fo2_EXAM,fo2_MFR,fo2_MAR,fo7_Top-1,fo7_Top-3,fo7_Top-5,fo7_EXAM,fo7_MFR,fo7_MAR,fo8_Top-1,fo8_Top-3,fo8_Top-5,fo8_EXAM,fo8_MFR,fo8_MAR,fo17_Top-1,fo17_Top-3,fo17_Top-5,fo17_EXAM,fo17_MFR,fo17_MAR
Time,22,0.0,0.0,0.0,0.06329113924050633,6.0,7.0,0.0,0.0,0.0,0.7721518987341772,44.0,44.5,0.0,0.0,0.0,0.06329113924050633,6.0,9.5,0.0,0.0,1.0,0.0379746835443038,4.0,5.0,0.0,0.0,0.0,0.7974683544303798,46.0,46.5,0.0,0.0,0.0,0.24050632911392406,19.0,23.5,0.0,0.0,0.0,0.7974683544303798,38.0,38.5,0.0,0.0,0.0,0.06329113924050633,6.0,7.5,0.0,0.0,0.0,0.7974683544303798,46.0,46.5,0.0,0.0,0.0,0.7088607594936709,44.0,44.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7974683544303798,31.0,31.5,0.0,1.0,1.0,0.012658227848101266,2.0,2.0,0.0,0.0,0.0,0.7974683544303798,31.0,31.5,0.0,0.0,0.0,0.8227848101265823,24.0,24.0
Time,23,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Time,24,0.0,0.0,0.0,0.07692307692307693,10.0,10.0,0.0,0.0,1.0,0.03418803418803419,5.0,5.0,0.0,0.0,0.0,0.09401709401709402,12.0,12.0,0.0,0.0,1.0,0.02564102564102564,4.0,4.0,0.0,0.0,0.0,0.05982905982905983,8.0,8.0,0.0,0.0,0.0,0.05982905982905983,8.0,8.0,0.0,0.0,0.0,0.11965811965811966,7.0,7.0,0.0,0.0,0.0,0.08547008547008547,10.0,10.0,0.0,0.0,0.0,0.05982905982905983,8.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.15384615384615385,10.0,10.0,0.0,1.0,1.0,0.008547008547008548,2.0,2.0,0.0,0.0,0.0,0.18803418803418803,14.0,14.0,0.0,0.0,1.0,0.10256410256410256,4.0,4.0
Time,25,0.0,0.0,0.0,0.31868131868131866,30.0,30.0,0.0,0.0,0.0,0.18681318681318682,17.0,17.0,0.0,0.0,0.0,0.24175824175824176,23.0,23.0,0.0,0.0,0.0,0.3076923076923077,29.0,29.0,0.0,0.0,0.0,0.18681318681318682,17.0,17.0,0.0,0.0,0.0,0.18681318681318682,18.0,18.0,0.0,0.0,1.0,0.10989010989010989,4.0,4.0,0.0,0.0,0.0,0.25274725274725274,24.0,24.0,0.0,0.0,0.0,0.18681318681318682,17.0,17.0,0.0,0.0,0.0,0.14285714285714285,13.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.07692307692307693,5.0,5.0,0.0,1.0,1.0,0.23076923076923078,2.0,2.0,0.0,0.0,0.0,0.08791208791208792,6.0,6.0,0.0,1.0,1.0,0.04395604395604396,2.0,2.0
Time,26,0.0,0.0,0.0,0.45614035087719296,48.0,48.0,0.0,0.0,0.0,0.38596491228070173,41.0,41.0,0.0,0.0,0.0,0.37719298245614036,41.0,41.0,0.0,0.0,0.0,0.4824561403508772,52.0,52.0,0.0,0.0,0.0,0.40350877192982454,42.0,42.0,0.0,0.0,0.0,0.35964912280701755,39.0,39.0,0.0,0.0,0.0,0.35964912280701755,30.0,30.0,0.0,0.0,0.0,0.39473684210526316,42.0,42.0,0.0,0.0,0.0,0.40350877192982454,42.0,42.0,0.0,0.0,0.0,0.2982456140350877,32.0,32.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6228070175438597,38.0,38.0,0.0,0.0,1.0,0.2543859649122807,4.0,4.0,0.0,0.0,0.0,0.6403508771929824,42.0,42.0,0.0,0.0,0.0,0.6052631578947368,33.0,33.0
Math,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.09523809523809523,2.0,2.0,0.0,1.0,1.0,0.09523809523809523,2.0,2.0,0.0,0.0,1.0,0.19047619047619047,4.0,4.0,0.0,1.0,1.0,0.09523809523809523,2.0,2.0,0.0,1.0,1.0,0.09523809523809523,2.0,2.0,0.0,0.0,1.0,0.23809523809523808,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.09523809523809523,2.0,2.0,0.0,0.0,1.0,0.23809523809523808,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.09523809523809523,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.09523809523809523,2.0,2.0
Math,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Math,3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Math,4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.18421052631578946,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.21052631578947367,6.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.18421052631578946,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.47368421052631576,2.0,2.0
Math,5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Math,6,1.0,1.0,1.0,0.0,1.0,15.857142857142858,1.0,1.0,1.0,0.016260162601626018,1.0,35.714285714285715,1.0,1.0,1.0,0.0,1.0,27.714285714285715,0.0,1.0,1.0,0.016260162601626018,3.0,30.285714285714285,1.0,1.0,1.0,0.0,1.0,31.0,1.0,1.0,1.0,0.0,1.0,31.571428571428573,1.0,1.0,1.0,0.0,1.0,41.285714285714285,1.0,1.0,1.0,0.0,1.0,21.142857142857142,1.0,1.0,1.0,0.0,1.0,31.0,1.0,1.0,1.0,0.0,1.0,40.0,1.0,1.0,1.0,0.0975609756097561,1.0,4.428571428571429,1.0,1.0,1.0,0.0,1.0,32.714285714285715,1.0,1.0,1.0,0.0,1.0,8.428571428571429,0.0,1.0,1.0,0.016260162601626018,3.0,28.571428571428573,1.0,1.0,1.0,0.0,1.0,28.571428571428573
Math,7,0.0,1.0,1.0,0.05128205128205128,2.0,2.0,0.0,1.0,1.0,0.05128205128205128,2.0,2.0,0.0,1.0,1.0,0.05128205128205128,2.0,2.0,0.0,1.0,1.0,0.05128205128205128,2.0,2.0,0.0,1.0,1.0,0.05128205128205128,2.0,2.0,0.0,1.0,1.0,0.05128205128205128,2.0,2.0,0.0,1.0,1.0,0.05128205128205128,2.0,2.0,0.0,1.0,1.0,0.05128205128205128,2.0,2.0,0.0,1.0,1.0,0.05128205128205128,2.0,2.0,0.0,1.0,1.0,0.05128205128205128,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.05128205128205128,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.05128205128205128,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
Math,8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Math,9,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.05263157894736842,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.05263157894736842,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Math,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Math,11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Math,12,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,
Math,13,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,0.0,1.0,1.0
Math,14,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,0.0,1.0,1.0
Math,15,0.0,1.0,1.0,0.26666666666666666,3.0,3.0,0.0,1.0,1.0,0.26666666666666666,3.0,3.0,0.0,1.0,1.0,0.26666666666666666,3.0,3.0,0.0,1.0,1.0,0.26666666666666666,3.0,3.0,0.0,1.0,1.0,0.26666666666666666,3.0,3.0,0.0,1.0,1.0,0.26666666666666666,3.0,3.0,0.0,1.0,1.0,0.26666666666666666,3.0,3.0,0.0,1.0,1.0,0.26666666666666666,3.0,3.0,0.0,1.0,1.0,0.26666666666666666,3.0,3.0,0.0,1.0,1.0,0.26666666666666666,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.26666666666666666,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.26666666666666666,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0
Math,16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Math,17,0.0,1.0,1.0,0.3333333333333333,2.0,2.0,0.0,1.0,1.0,0.3333333333333333,2.0,2.0,0.0,1.0,1.0,0.3333333333333333,2.0,2.0,0.0,1.0,1.0,0.3333333333333333,2.0,2.0,0.0,1.0,1.0,0.3333333333333333,2.0,2.0,0.0,1.0,1.0,0.3333333333333333,2.0,2.0,0.0,1.0,1.0,0.3333333333333333,2.0,2.0,0.0,1.0,1.0,0.3333333333333333,2.0,2.0,0.0,1.0,1.0,0.3333333333333333,2.0,2.0,0.0,1.0,1.0,0.3333333333333333,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Math,18,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,0.0,1.0,1.0,0.2535211267605634,2.0,2.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,0.0,1.0,1.0,0.028169014084507043,2.0,2.0
Math,19,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Math,20,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0,0.0,1.0,1.0,0.014084507042253521,2.0,2.0
Math,21,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9767441860465116,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9767441860465116,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Math,22,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2222222222222222,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2222222222222222,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Math,23,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,1.0,1.0,0.8484848484848485,3.0,3.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,1.0,1.0,0.8484848484848485,3.0,3.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,0.0,0.6666666666666666,8.0,8.0
Math,24,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,1.0,1.0,0.24242424242424243,2.0,2.0,0.0,0.0,1.0,0.09090909090909091,4.0,4.0,0.0,1.0,1.0,0.030303030303030304,2.0,2.0
Math,25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9090909090909091,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9090909090909091,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.45454545454545453,3.0,3.0
Math,26,0.0,0.0,1.0,0.15,4.0,4.0,0.0,0.0,1.0,0.15,4.0,4.0,0.0,0.0,1.0,0.15,4.0,4.0,0.0,0.0,1.0,0.15,4.0,4.0,0.0,0.0,1.0,0.15,4.0,4.0,0.0,0.0,1.0,0.15,4.0,4.0,0.0,0.0,1.0,0.15,4.0,4.0,0.0,0.0,1.0,0.15,4.0,4.0,0.0,0.0,1.0,0.15,4.0,4.0,0.0,0.0,1.0,0.15,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.15,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.15,4.0,4.0,0.0,1.0,1.0,0.6,3.0,3.0
Math,27,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Math,28,0.0,1.0,1.0,0.034482758620689655,3.0,3.0,0.0,1.0,1.0,0.034482758620689655,3.0,3.0,0.0,1.0,1.0,0.034482758620689655,3.0,3.0,0.0,1.0,1.0,0.034482758620689655,3.0,3.0,0.0,1.0,1.0,0.034482758620689655,3.0,3.0,0.0,1.0,1.0,0.034482758620689655,3.0,3.0,0.0,1.0,1.0,0.034482758620689655,3.0,3.0,0.0,1.0,1.0,0.034482758620689655,3.0,3.0,0.0,1.0,1.0,0.034482758620689655,3.0,3.0,0.0,1.0,1.0,0.034482758620689655,3.0,3.0,0.0,1.0,1.0,0.9655172413793104,2.0,2.0,0.0,1.0,1.0,0.034482758620689655,3.0,3.0,0.0,1.0,1.0,0.9655172413793104,2.0,2.0,0.0,1.0,1.0,0.034482758620689655,3.0,3.0,0.0,0.0,0.0,0.896551724137931,11.0,11.0
